country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-04-2025 00:00,12.21041,76.37376,NH3,3,6,5
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-04-2025 00:00,12.733409,77.298051,OZONE,26,85,63
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-04-2025 00:00,13.94,75.555917,SO2,4,6,4
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-04-2025 00:00,8.5637,76.8865,OZONE,36,37,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",11-04-2025 00:00,8.5149093,76.9435879,PM2.5,18,318,51
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",11-04-2025 00:00,10.5324,76.2159,PM10,NA,NA,NA
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-04-2025 00:00,23.264759,77.381568,NO2,NA,NA,NA
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-04-2025 00:00,23.264759,77.381568,OZONE,29,100,74
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-04-2025 00:00,15.3714823,75.1160168,NH3,1,3,2
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",11-04-2025 00:00,17.321993,76.822628,SO2,33,39,35
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",11-04-2025 00:00,17.321993,76.822628,CO,26,30,29
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-04-2025 00:00,17.336318,76.847397,NO2,10,21,14
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-04-2025 00:00,13.029152,77.585901,SO2,1,5,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-04-2025 00:00,12.938539,77.5901,PM2.5,25,48,38
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-04-2025 00:00,12.920984,77.584908,OZONE,13,23,16
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-04-2025 00:00,13.003872,77.664217,OZONE,28,29,29
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-04-2025 00:00,10.073232,76.302765,CO,16,77,42
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-04-2025 00:00,11.875,75.3732,NH3,1,2,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",11-04-2025 00:00,8.8787,76.6073,CO,14,18,15
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-04-2025 00:00,13.328028,75.797056,CO,11,54,11
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-04-2025 00:00,22.624758,75.675238,NO2,3,52,15
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-04-2025 00:00,22.624758,75.675238,NH3,3,5,4
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-04-2025 00:00,22.624758,75.675238,SO2,8,99,24
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-04-2025 00:00,22.624758,75.675238,CO,18,54,41
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-04-2025 00:00,22.624758,75.675238,OZONE,77,137,106
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",11-04-2025 00:00,23.331731,75.045981,NO2,39,42,40
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-04-2025 00:00,23.838586,78.759431,NH3,1,1,1
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-04-2025 00:00,23.838586,78.759431,SO2,6,17,10
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-04-2025 00:00,23.838586,78.759431,OZONE,6,68,34
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-04-2025 00:00,23.8640158,78.80289321,PM2.5,25,134,63
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-04-2025 00:00,23.8640158,78.80289321,CO,42,52,46
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-04-2025 00:00,22.7084,75.8815,PM10,55,156,91
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-04-2025 00:00,22.7084,75.8815,CO,16,26,19
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",11-04-2025 00:00,22.76726,75.8871,PM2.5,50,53,52
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-04-2025 00:00,23.163174,79.973061,PM10,28,183,74
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-04-2025 00:00,23.163174,79.973061,NO2,31,53,36
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-04-2025 00:00,23.163174,79.973061,OZONE,42,99,71
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-04-2025 00:00,23.142888,79.916147,PM2.5,2,301,65
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-04-2025 00:00,23.142888,79.916147,PM10,33,163,78
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-04-2025 00:00,23.142888,79.916147,SO2,5,15,14
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-04-2025 00:00,23.142888,79.916147,CO,14,67,43
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-04-2025 00:00,23.142888,79.916147,OZONE,47,105,69
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",11-04-2025 00:00,20.9402359,77.7895248,OZONE,22,93,59
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-04-2025 00:00,19.87562,75.38731,NO2,11,45,21
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-04-2025 00:00,19.87562,75.38731,OZONE,26,76,68
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-04-2025 00:00,19.8389439,75.244448,NH3,9,10,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-04-2025 00:00,19.8389439,75.244448,SO2,24,32,27
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-04-2025 00:00,19.8389439,75.244448,CO,31,46,43
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-04-2025 00:00,19.8389439,75.244448,OZONE,15,127,89
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-04-2025 00:00,19.863756,75.321188,NO2,7,42,22
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-04-2025 00:00,19.863756,75.321188,SO2,9,14,11
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-04-2025 00:00,19.863756,75.321188,CO,8,48,21
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-04-2025 00:00,19.9629,79.298714,NH3,4,7,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",11-04-2025 00:00,19.9775302,79.2337086,NH3,1,1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",11-04-2025 00:00,19.9775302,79.2337086,OZONE,12,147,86
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-04-2025 00:00,21.001264,75.565602,PM2.5,49,179,78
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-04-2025 00:00,21.001264,75.565602,SO2,8,18,12
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-04-2025 00:00,21.001264,75.565602,OZONE,22,90,64
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",11-04-2025 00:00,19.854616,75.905894,SO2,3,13,6
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",11-04-2025 00:00,19.854616,75.905894,CO,4,26,17
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",11-04-2025 00:00,26.259242,78.216432,NH3,10,13,12
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-04-2025 00:00,26.200388,78.147714,CO,4,107,54
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",11-04-2025 00:00,22.7289,75.8076,SO2,16,17,16
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",11-04-2025 00:00,22.431,75.5213,PM2.5,50,332,139
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",11-04-2025 00:00,22.431,75.5213,CO,13,125,62
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",11-04-2025 00:00,22.678,75.8559,PM10,41,131,69
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-04-2025 00:00,19.16485,73.23409,PM10,32,111,80
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-04-2025 00:00,19.16485,73.23409,NO2,24,84,46
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-04-2025 00:00,19.309073,73.057223,PM10,47,78,66
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-04-2025 00:00,19.309073,73.057223,NO2,31,54,43
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-04-2025 00:00,19.309073,73.057223,SO2,11,27,16
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",11-04-2025 00:00,19.786089,72.757971,NH3,5,7,5
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",11-04-2025 00:00,23.218135,79.95777,OZONE,19,98,49
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-04-2025 00:00,23.50016,80.23284,CO,29,62,50
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",11-04-2025 00:00,24.2613009,80.7231783,NO2,11,12,11
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",11-04-2025 00:00,23.10844,77.511428,NO2,19,113,47
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",11-04-2025 00:00,23.210494,77.425409,NO2,11,94,36
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",11-04-2025 00:00,23.233584,77.400574,SO2,14,30,21
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",11-04-2025 00:00,23.81748678,79.446246,PM2.5,17,64,37
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",11-04-2025 00:00,20.719516,77.000253,CO,30,77,44
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",11-04-2025 00:00,20.9402359,77.7895248,NO2,5,33,13
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",11-04-2025 00:00,19.1375,72.915056,NO2,7,8,7
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",11-04-2025 00:00,19.1375,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-04-2025 00:00,19.000084,72.85673,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-04-2025 00:00,19.000084,72.85673,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-04-2025 00:00,19.000084,72.85673,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-04-2025 00:00,19.000084,72.85673,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",11-04-2025 00:00,19.060498,72.923356,PM10,62,123,90
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-04-2025 00:00,19.000083,72.813993,NH3,2,2,2
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",11-04-2025 00:00,19.3832,72.8204,NO2,34,70,45
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",11-04-2025 00:00,19.0364585,72.8954371,PM10,29,77,56
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",11-04-2025 00:00,19.0364585,72.8954371,SO2,2,132,31
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",11-04-2025 00:00,18.91,72.82,NO2,25,27,26
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",11-04-2025 00:00,18.91,72.82,CO,24,26,25
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",11-04-2025 00:00,19.04946,72.923,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",11-04-2025 00:00,19.083694,72.920967,PM10,42,79,52
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",11-04-2025 00:00,19.083694,72.920967,NO2,15,29,21
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",11-04-2025 00:00,19.083694,72.920967,NH3,2,8,5
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",11-04-2025 00:00,19.10861,72.83622,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",11-04-2025 00:00,19.10861,72.83622,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",11-04-2025 00:00,18.9936162,72.8128113,SO2,5,13,9
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-04-2025 00:00,21.121801,79.04952,NO2,6,78,27
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-04-2025 00:00,21.14472,79.107595,PM2.5,72,94,85
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-04-2025 00:00,21.14472,79.107595,OZONE,25,97,36
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",11-04-2025 00:00,21.152875,79.0517531,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-04-2025 00:00,19.065931,72.862131,PM10,61,98,73
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-04-2025 00:00,19.065931,72.862131,NH3,7,12,9
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-04-2025 00:00,19.065931,72.862131,CO,10,38,23
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",11-04-2025 00:00,19.23241,72.86895,OZONE,7,48,20
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",11-04-2025 00:00,18.9767,72.838,PM10,28,47,38
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",11-04-2025 00:00,19.0863,72.8888,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",11-04-2025 00:00,19.19709,72.82204,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-04-2025 00:00,19.1878657,72.8304069,NH3,2,3,2
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-04-2025 00:00,19.175,72.9419,PM10,43,72,53
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-04-2025 00:00,16.6870449,74.2505872,CO,8,21,13
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",11-04-2025 00:00,16.7143745,74.2426398,PM2.5,43,81,63
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",11-04-2025 00:00,18.39963,76.57452,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",11-04-2025 00:00,19.2058,72.8682,PM2.5,76,81,78
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-04-2025 00:00,19.215859,72.831718,PM10,25,56,38
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-04-2025 00:00,19.215859,72.831718,SO2,1,2,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-04-2025 00:00,20.555712,74.529236,NO2,1,74,29
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",11-04-2025 00:00,19.053536,72.84643,PM2.5,33,72,50
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",11-04-2025 00:00,19.25292,73.142019,PM10,81,110,102
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",11-04-2025 00:00,19.192056,72.9585188,OZONE,2,61,19
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-04-2025 00:00,19.222279,72.957979,NO2,9,36,21
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-04-2025 00:00,19.222279,72.957979,NH3,1,6,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-04-2025 00:00,19.222279,72.957979,SO2,1,9,3
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",11-04-2025 00:00,19.235581,73.159121,NH3,3,8,5
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",11-04-2025 00:00,19.235581,73.159121,CO,5,24,19
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",11-04-2025 00:00,24.8207389,93.9423085,NO2,NA,NA,NA
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",11-04-2025 00:00,24.8207389,93.9423085,CO,6,7,7
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",11-04-2025 00:00,25.5803419,91.8942571,CO,24,90,61
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",11-04-2025 00:00,25.5586,91.8985,CO,4,34,14
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",11-04-2025 00:00,19.95022,73.73148,CO,10,45,24
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",11-04-2025 00:00,19.9591346,73.7788008,PM2.5,57,122,83
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",11-04-2025 00:00,19.9591346,73.7788008,NH3,3,7,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",11-04-2025 00:00,19.9591346,73.7788008,SO2,1,18,9
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",11-04-2025 00:00,19.090337,73.014232,CO,14,48,29
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",11-04-2025 00:00,19.090337,73.014232,OZONE,30,63,42
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-04-2025 00:00,19.0575752,73.0151367,PM2.5,21,65,40
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-04-2025 00:00,19.0575752,73.0151367,SO2,2,8,5
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-04-2025 00:00,19.0575752,73.0151367,CO,1,10,3
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",11-04-2025 00:00,18.45445,73.854155,CO,16,69,55
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",11-04-2025 00:00,18.536457,73.805454,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",11-04-2025 00:00,18.530085,73.849598,PM10,70,127,99
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",11-04-2025 00:00,18.530085,73.849598,CO,14,46,39
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",11-04-2025 00:00,18.547056,73.826908,NO2,4,9,6
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",11-04-2025 00:00,18.547056,73.826908,NH3,1,1,1
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",11-04-2025 00:00,18.664282,73.763966,PM2.5,13,65,47
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",11-04-2025 00:00,18.664282,73.763966,NO2,25,52,33
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",11-04-2025 00:00,16.5038,74.3623,NO2,6,29,12
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",11-04-2025 00:00,17.6336264,75.9132495,SO2,1,6,2
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",11-04-2025 00:00,17.6336264,75.9132495,OZONE,26,83,68
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",11-04-2025 00:00,17.65439,75.90649,NH3,3,10,5
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",11-04-2025 00:00,17.65439,75.90649,OZONE,15,82,59
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",11-04-2025 00:00,19.26777,72.97182,PM10,27,64,46
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",11-04-2025 00:00,19.26777,72.97182,NO2,17,50,32
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",11-04-2025 00:00,18.616318,73.765797,PM2.5,39,71,55
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",11-04-2025 00:00,18.616318,73.765797,NH3,8,21,14
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",11-04-2025 00:00,18.616318,73.765797,CO,17,46,29
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",11-04-2025 00:00,18.60577,73.749976,OZONE,1,131,41
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",11-04-2025 00:00,18.501793,73.927532,PM2.5,8,181,70
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",11-04-2025 00:00,18.5011743,73.8165527,PM2.5,257,336,297
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",11-04-2025 00:00,19.265594,76.761463,PM2.5,30,59,44
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",11-04-2025 00:00,19.265594,76.761463,CO,10,59,53
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",11-04-2025 00:00,18.63673,73.82487,NO2,13,34,19
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",11-04-2025 00:00,18.59051,73.77946,SO2,1,17,6
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",11-04-2025 00:00,18.614767,73.799516,PM10,86,116,104
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",11-04-2025 00:00,23.7176342,92.7192841,PM2.5,2,18,7
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",11-04-2025 00:00,23.7176342,92.7192841,PM10,34,64,48
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",11-04-2025 00:00,25.6635413,94.0989878,PM2.5,NA,NA,NA
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",11-04-2025 00:00,21.51161,86.89088,SO2,5,13,7
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",11-04-2025 00:00,21.51161,86.89088,CO,34,38,36
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",11-04-2025 00:00,22.1166054,85.3945546,OZONE,18,62,25
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",11-04-2025 00:00,21.941841,86.728318,PM2.5,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-04-2025 00:00,20.24079,85.836784,CO,46,57,52
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",11-04-2025 00:00,21.8004996,83.8396977,PM10,9,109,46
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",11-04-2025 00:00,21.143383,79.048912,PM2.5,48,82,64
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",11-04-2025 00:00,21.143383,79.048912,OZONE,11,66,34
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-04-2025 00:00,20.0073285,73.7762427,CO,28,33,31
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-04-2025 00:00,20.0073285,73.7762427,OZONE,25,88,63
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",11-04-2025 00:00,19.95022,73.73148,PM10,92,123,110
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",11-04-2025 00:00,21.8004996,83.8396977,NO2,14,17,16
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",11-04-2025 00:00,21.8004996,83.8396977,NH3,6,7,7
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",11-04-2025 00:00,20.48891,85.84768,PM2.5,12,45,22
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",11-04-2025 00:00,20.48891,85.84768,NH3,1,2,2
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",11-04-2025 00:00,21.6439,85.599355,PM2.5,13,85,50
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",11-04-2025 00:00,21.6439,85.599355,PM10,40,242,74
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",11-04-2025 00:00,21.6439,85.599355,NH3,4,4,4
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",11-04-2025 00:00,21.6439,85.599355,SO2,10,25,14
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",11-04-2025 00:00,21.847279,85.416905,CO,14,26,18
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",11-04-2025 00:00,28.018792,73.292658,CO,20,110,51
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",11-04-2025 00:00,25.435774,75.644272,PM2.5,26,78,46
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",11-04-2025 00:00,25.435774,75.644272,SO2,6,10,7
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",11-04-2025 00:00,25.435774,75.644272,OZONE,43,107,93
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",11-04-2025 00:00,24.892047,74.623527,PM2.5,29,332,86
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",11-04-2025 00:00,24.892047,74.623527,OZONE,17,147,103
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",11-04-2025 00:00,28.296139,74.961696,SO2,1,8,4
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",11-04-2025 00:00,26.895552,76.334753,NH3,NA,NA,NA
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",11-04-2025 00:00,30.736056,76.209694,PM10,59,288,108
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",11-04-2025 00:00,30.736056,76.209694,NH3,7,7,7
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",11-04-2025 00:00,30.649961,76.331442,NO2,22,27,26
